LoanGuid,Product Type,Branch Channel,Loan Purpose,LoanAmount,Funded D,cycle_days
82403261,NONCONFORMING,Wholesale,Purchase,128400.0,2024-04-22,34
82403272,FHA,Wholesale,Purchase,136000.0,2024-06-05,78
82403273,FHA,Wholesale,Purchase,598300.0,2024-04-12,24
82403276,FHA,Wholesale,Refinance CashOut,552000.0,2024-04-16,28
82403277,NONCONFORMING,Wholesale,Refinance CashOut,1185800.0,2024-04-22,34
92403245,FHA,Wholesale,Refinance CashOut,524423.0,2024-04-17,30
92403254,CONFORMING,Wholesale,Purchase,268800.0,2024-06-17,24
92403255,NONCONFORMING,Wholesale,Purchase,317600.0,2024-04-16,29
92403264,2ND,Wholesale,Refinance CashOut,110000.0,2024-04-18,30
52403305,2ND,Wholesale,Refinance CashOut,115000.0,2024-03-29,8
82403282,FHA,Wholesale,Purchase,511450.0,2024-04-19,30
82403284,FHA,Wholesale,Purchase,379245.0,2024-04-05,16
82403293,FHA,Wholesale,Purchase,423635.0,2024-04-10,21
82403300,CONVENTIONAL BOND STD MI,Wholesale,Purchase,657500.0,2024-08-19,26
82403301,NONCONFORMING,Wholesale,Purchase,228427.0,2024-04-12,22
82403303,NONCONFORMING,Wholesale,Refinance,448000.0,2024-04-08,18
82403309,NONCONFORMING,Wholesale,Purchase,453000.0,2024-04-08,18
82403310,NONCONFORMING,Wholesale,Purchase,503940.0,2024-04-10,20
82403312,NONCONFORMING,Wholesale,Purchase,1105000.0,2024-04-22,32
92403283,2ND,Wholesale,Refinance CashOut,100000.0,2024-04-19,30
92403289,NONCONFORMING,Wholesale,Refinance CashOut,381500.0,2024-04-25,36
92403290,FHA BOND,Wholesale,Purchase,410125.0,2024-04-19,30
92403291,CONFORMING,Wholesale,Refinance CashOut,631400.0,2024-06-10,82
92403307,NONCONFORMING,Wholesale,Refinance CashOut,234500.0,2024-04-26,36
92403313,2ND,Wholesale,Purchase,14875.0,2024-04-19,30
82403318,CONFORMING,Wholesale,Purchase,475000.0,2024-04-11,21
82403320,FHA BOND,Wholesale,Purchase,279850.0,2024-04-03,13
82403321,FHA,Wholesale,Purchase,868500.0,2024-04-29,39
82403322,2ND,Wholesale,Purchase,10150.0,2024-04-03,13
82403323,CONVENTIONAL BOND STD MI,Wholesale,Purchase,499550.0,2024-04-15,25
82403326,2ND,Wholesale,Purchase,15450.0,2024-04-15,25
82403327,CONVENTIONAL BOND STD MI,Wholesale,Purchase,562500.0,2025-02-14,25
82403331,CONFORMING,Wholesale,Purchase,774250.0,2024-04-03,12
82403334,NONCONFORMING,Wholesale,Purchase,1220000.0,2024-05-22,61
82511353,NONCONFORMING,Wholesale,Refinance CashOut,,2025-12-17,30
82511543,NONCONFORMING,Wholesale,Purchase,,2025-12-23,28
82511547,CONFORMING,Wholesale,Purchase,,2025-12-29,34
82511560,CONVENTIONAL BOND STD MI,Wholesale,Purchase,,2025-12-23,28
82511562,2ND,Wholesale,Purchase,,2025-12-23,28
82511564,CONFORMING,Wholesale,Refinance,,2025-12-19,24
62511566,NONCONFORMING,Retail,Refinance CashOut,,2025-12-11,15
82511567,CONFORMING,Wholesale,Purchase,,2025-12-22,26
62511568,NONCONFORMING,Retail,Refinance,,2025-12-11,15
82511570,NONCONFORMING,Wholesale,Purchase,,2025-12-23,27
62511571,NONCONFORMING,Retail,Refinance CashOut,,2025-12-11,15
82511572,NONCONFORMING,Wholesale,Purchase,,2025-12-22,26
92403397,NONCONFORMING,Wholesale,Purchase,280000.0,2024-04-08,13
92403406,NONCONFORMING,Wholesale,Purchase,2445000.0,2024-05-31,65
92403425,FHA,Wholesale,Purchase,328100.0,2024-04-19,22
92403431,NONCONFORMING,Wholesale,Purchase,365500.0,2024-05-03,36
62404011,CONFORMING,Retail,Purchase,417100.0,2024-05-28,41
82403436,NONCONFORMING,Wholesale,Purchase,260000.0,2024-04-30,33
82403437,CONVENTIONAL BOND STD MI,Wholesale,Purchase,388000.0,2024-08-30,28
82403438,ZERO INTEREST PROGRAM,Wholesale,Purchase,100000.0,2024-08-30,25
82403443,NONCONFORMING,Wholesale,Purchase,677600.0,2024-04-12,14
82403446,FHA,Wholesale,Purchase,361875.0,2024-04-23,25
82403449,CONFORMING,Wholesale,Refinance CashOut,740000.0,2024-05-29,61
82403452,NONCONFORMING,Wholesale,Purchase,498750.0,2024-04-26,27
82404001,NONCONFORMING,Wholesale,Purchase,139750.0,2024-05-09,38
82404002,CONFORMING,Wholesale,Purchase,601400.0,2024-04-23,22
82404003,NONCONFORMING,Wholesale,Purchase,243750.0,2024-04-29,28
82404004,VA,Wholesale,Refinance CashOut,675000.0,2024-05-08,37
82404007,CONFORMING,Wholesale,Purchase,486000.0,2024-04-29,28
82404008,NONCONFORMING,Wholesale,Purchase,312000.0,2024-05-01,30
82404009,CONVENTIONAL BOND STD MI,Wholesale,Purchase,724000.0,2024-09-12,27
52404039,NONCONFORMING,Wholesale,Purchase,350000.0,2024-04-12,10
82404013,FHA,Wholesale,Refinance CashOut,252500.0,2024-05-17,46
82404015,ZERO INTEREST PROGRAM,Wholesale,Purchase,150000.0,2024-09-12,27
82404018,FHA,Wholesale,Purchase,393237.0,2024-04-25,24
82404042,CONFORMING,Wholesale,Purchase,724000.0,2024-04-29,27
82404046,FHA,Wholesale,Purchase,386000.0,2024-04-29,27
82404047,CONFORMING,Wholesale,Purchase,570000.0,2024-05-22,30
92404024,2ND,Wholesale,Refinance CashOut,520000.0,2024-04-24,22
52404076,2ND,Wholesale,Refinance CashOut,90000.0,2024-04-17,14
82404067,NONCONFORMING,Wholesale,Purchase,532500.0,2024-04-23,20
82404069,FHA,Wholesale,Purchase,632075.0,2024-05-22,35
82404070,NONCONFORMING,Wholesale,Purchase,225000.0,2024-05-02,29
82404072,CONFORMING,Wholesale,Purchase,318250.0,2024-05-02,29
82404073,CONFORMING,Wholesale,Purchase,508300.0,2024-05-06,33
82404074,FHA,Wholesale,Purchase,275025.0,2024-04-16,13
82404079,NONCONFORMING,Wholesale,Purchase,384000.0,2024-05-01,28
82404084,CONFORMING,Wholesale,Purchase,149490.0,2024-04-23,19
82404086,NONCONFORMING,Wholesale,Refinance CashOut,644000.0,2024-05-10,36
82404088,FHA,Wholesale,Purchase,323757.0,2024-05-13,24
82404090,FHA,Wholesale,Purchase,685150.0,2024-05-14,40
52404112,2ND,Wholesale,Refinance CashOut,150000.0,2024-04-24,19
62404107,NONCONFORMING,Retail,Refinance CashOut,204000.0,2024-06-25,81
82404095,CONFORMING,Wholesale,Purchase,835000.0,2024-06-04,20
82511582,NONCONFORMING,Wholesale,Purchase,,2025-12-30,34
82511585,NONCONFORMING,Wholesale,Purchase,,2025-12-22,26
82510758-LJ9X,FHA,Wholesale,Purchase,,2025-11-26,26
82511589,NONCONFORMING,Wholesale,Refinance CashOut,,2025-12-26,30
82511590,CONFORMING,Wholesale,Purchase,,2025-12-11,15
82511592,NONCONFORMING,Wholesale,Refinance CashOut,,2025-12-19,23
82511593,NONCONFORMING,Wholesale,Purchase,,2025-12-17,21
82511596,NONCONFORMING,Wholesale,Refinance CashOut,,2026-01-06,41
82511594,NONCONFORMING,Wholesale,Purchase,,2026-01-02,37
82405321,2ND,Wholesale,Purchase,11371.0,2024-07-01,33
82405322,NONCONFORMING,Wholesale,Purchase,1822500.0,2024-07-03,35
82405324,2ND,Wholesale,Refinance CashOut,125000.0,2024-06-21,23
82405325,NONCONFORMING,Wholesale,Refinance CashOut,330000.0,2024-06-28,30
82405326,CONVENTIONAL BOND,Wholesale,Purchase,213400.0,2024-06-27,29
82405330,NONCONFORMING,Wholesale,Purchase,696000.0,2024-07-15,47
82405331,NONCONFORMING,Wholesale,Purchase,264000.0,2024-07-16,47
82405334,NONCONFORMING,Wholesale,Refinance CashOut,510000.0,2024-10-30,153
82405335,FHA,Wholesale,Purchase,699625.0,2024-06-13,14
82405336,NONCONFORMING,Wholesale,Refinance CashOut,549000.0,2024-10-30,153
82405337,NONCONFORMING,Wholesale,Purchase,540000.0,2024-06-18,19
92405319,NONCONFORMING,Wholesale,Purchase,1000000.0,2024-07-24,26
92405328,FHA,Wholesale,Purchase,336000.0,2024-07-10,42
82405339,NONCONFORMING,Wholesale,Refinance CashOut,200000.0,2024-07-05,36
82405343,NONCONFORMING,Wholesale,Purchase,1560000.0,2024-06-26,27
82405355,2ND,Wholesale,Purchase,6600.0,2024-06-27,29
82405356,FHA,Wholesale,Purchase,1081000.0,2024-07-09,39
82405359,NONCONFORMING,Wholesale,Purchase,380000.0,2024-06-11,11
82406001,NONCONFORMING,Wholesale,Refinance CashOut,273750.0,2024-06-25,22
82406003,FHA,Wholesale,Purchase,424600.0,2024-06-27,24
92405345,NONCONFORMING,Wholesale,Purchase,1380000.0,2024-06-24,25
92406000,FHA,Wholesale,Purchase,375383.0,2024-07-12,40
62406029,FHA,Retail,Purchase,434250.0,2024-11-13,34
82406010,NONCONFORMING,Wholesale,Purchase,1000000.0,2024-06-11,8
82406013,NONCONFORMING,Wholesale,Refinance CashOut,920500.0,2024-07-29,56
82406019,FHA,Wholesale,Purchase,482451.0,2024-07-18,30
82406027,FHA,Wholesale,Purchase,278885.0,2024-06-28,24
82406032,NONCONFORMING,Wholesale,Purchase,568000.0,2024-06-26,22
82406037,NONCONFORMING,Wholesale,Purchase,973000.0,2024-07-24,50
92406009,FHA BOND,Wholesale,Purchase,685150.0,2024-07-01,28
92406011,2ND,Wholesale,Purchase,24850.0,2024-07-01,28
92406015,NONCONFORMING,Wholesale,Purchase,261000.0,2024-06-14,11
92406016,NONCONFORMING,Wholesale,Purchase,369600.0,2024-06-24,21
92406021,NONCONFORMING,Wholesale,Purchase,400000.0,2024-06-27,23
92406034,CONFORMING,Wholesale,Purchase,496000.0,2024-07-12,38
82406046,FHA,Wholesale,Purchase,709275.0,2024-06-21,16
82406060,NONCONFORMING,Wholesale,Purchase,744000.0,2024-08-01,24
82406061,NONCONFORMING,Wholesale,Purchase,751200.0,2024-07-05,29
82406063,NONCONFORMING,Wholesale,Purchase,157500.0,2024-07-01,25
82406064,NONCONFORMING,Wholesale,Refinance CashOut,250000.0,2024-07-16,40
82406065,FHA,Wholesale,Purchase,249935.0,2024-07-03,27
82406066,NONCONFORMING,Wholesale,Purchase,271200.0,2024-06-24,18
82406069,FHA,Wholesale,Purchase,487325.0,2024-06-25,18
82406071,NONCONFORMING,Wholesale,Purchase,472500.0,2024-06-25,18
82406073,NONCONFORMING,Wholesale,Purchase,525000.0,2024-06-24,17
82406074,FHA,Wholesale,Purchase,371525.0,2024-07-10,33
82406076,2ND,Wholesale,Refinance CashOut,192000.0,2024-07-12,35
82406082,NONCONFORMING,Wholesale,Purchase,405000.0,2024-07-01,24
92406045,NONCONFORMING,Wholesale,Purchase,650000.0,2024-06-14,9
92406052,2ND,Wholesale,Refinance CashOut,220000.0,2024-07-19,43
92406072,NONCONFORMING,Wholesale,Purchase,293250.0,2024-06-20,13
92406075,NONCONFORMING,Wholesale,Purchase,197250.0,2024-07-03,26
92406081,NONCONFORMING,Wholesale,Purchase,442000.0,2024-06-28,21
82406089,FHA,Wholesale,Purchase,390825.0,2024-06-24,14
82406091,FHA,Wholesale,Purchase,709275.0,2024-07-16,36
82406093,NONCONFORMING,Wholesale,Refinance CashOut,1050000.0,2024-07-22,42
82406094,FHA,Wholesale,Purchase,313625.0,2024-07-10,30
82406096,CONFORMING,Wholesale,Purchase,607500.0,2024-07-03,23
82406107,NONCONFORMING,Wholesale,Refinance CashOut,805000.0,2024-08-21,72
82406112,2ND,Wholesale,Refinance CashOut,180000.0,2024-07-16,35
82406114,FHA,Wholesale,Purchase,361875.0,2024-06-28,17
92406085,CONFORMING,Wholesale,Purchase,569050.0,2024-07-11,34
92406087,NONCONFORMING,Wholesale,Purchase,360000.0,2024-06-27,17
82406120,CONFORMING,Wholesale,Refinance,766000.0,2024-07-22,41
82406122,FHA,Wholesale,Purchase,608000.0,2024-07-24,19
82406123,FHA BOND,Wholesale,Purchase,438978.0,2024-07-30,49
82406133,2ND,Wholesale,Purchase,15921.0,2024-07-30,49
82406137,CONFORMING,Wholesale,Purchase,446200.0,2024-07-10,28
82406139,CONFORMING,Wholesale,Purchase,456000.0,2024-07-09,27
82512010,NONCONFORMING,Wholesale,Purchase,,2025-12-22,21
82512012,FHA BOND,Wholesale,Purchase,,2025-12-31,30
82512013,FHA,Wholesale,Purchase,,2025-12-19,18
82512014,NONCONFORMING,Wholesale,Refinance CashOut,,2025-12-29,28
82512015,2ND,Wholesale,Refinance CashOut,,2025-12-29,28
82512017,NONCONFORMING,Wholesale,Purchase,,2025-12-29,28
82512018,NONCONFORMING,Wholesale,Purchase,,2025-12-18,17
82512021,CONFORMING,Wholesale,Purchase,,2025-12-16,15
82512004,NONCONFORMING,Wholesale,Purchase,,2025-12-16,15
82512005,NONCONFORMING,Wholesale,Refinance,,2025-12-31,30
82512023,NONCONFORMING,Wholesale,Purchase,,2025-12-30,29
82512027,NONCONFORMING,Wholesale,Purchase,,2025-12-30,29
82512029,FHA,Wholesale,Purchase,,2025-12-15,14
82509489,ZERO INTEREST PROGRAM,Wholesale,Purchase,143000.0,2025-10-24,37
82509490,CONVENTIONAL BOND STD MI,Wholesale,Purchase,476250.0,2025-10-20,32
82509491,NONCONFORMING,Wholesale,Purchase,640000.0,2025-10-08,20
82509499,NONCONFORMING,Wholesale,Purchase,611369.0,2025-12-10,83
82509504,NONCONFORMING,Wholesale,Purchase,219040.0,2025-10-01,13
82509505,NONCONFORMING,Wholesale,Refinance,935004.0,2025-10-31,43
82509508,ZERO INTEREST PROGRAM,Wholesale,Purchase,9625.0,2025-10-16,31
82509510,ZERO INTEREST PROGRAM,Wholesale,Purchase,127000.0,2025-10-20,32
82509511,NONCONFORMING,Wholesale,Purchase,385000.0,2025-10-20,32
62509512,FHA,Retail,Refinance CashOut,495000.0,2025-10-22,34
82509514,NONCONFORMING,Wholesale,Purchase,590750.0,2025-09-29,11
82509515,FHA,Wholesale,Refinance CashOut,276000.0,2025-10-20,32
82509517,NONCONFORMING,Wholesale,Purchase,1120000.0,2025-10-09,7
82509495,NONCONFORMING,Wholesale,Refinance CashOut,154275.0,2025-10-30,42
82509496,NONCONFORMING,Wholesale,Purchase,724000.0,2025-10-14,26
82509518,FHA,Wholesale,Refinance,636571.0,2025-12-15,88
82509519,NONCONFORMING,Wholesale,Purchase,570050.0,2025-10-07,19
82509520,HOMEREADY,Wholesale,Purchase,435530.0,2025-10-21,33
82509523,CONFORMING,Wholesale,Purchase,741000.0,2025-10-16,28
82509526,NONCONFORMING,Wholesale,Purchase,1574500.0,2025-10-27,39
82509527,NONCONFORMING,Wholesale,Purchase,692000.0,2025-10-22,34
62509529,NONCONFORMING,Retail,Refinance,930000.0,2025-10-28,39
82509531,NONCONFORMING,Wholesale,Purchase,213600.0,2025-10-15,26
82509532,NONCONFORMING,Wholesale,Refinance,360000.0,2025-10-30,41
82509536,CONFORMING,Wholesale,Purchase,415000.0,2025-10-10,21
82509537,NONCONFORMING,Wholesale,Purchase,244000.0,2025-10-23,34
82509547,NONCONFORMING,Wholesale,Purchase,279750.0,2025-10-17,28
82509551,NONCONFORMING,Wholesale,Refinance,250000.0,2025-10-14,25
82509553,NONCONFORMING,Wholesale,Purchase,356250.0,2025-10-14,25
82509559,NONCONFORMING,Wholesale,Purchase,498500.0,2025-10-17,28
82509564,FHA BOND,Wholesale,Purchase,511450.0,2025-10-27,35
82509566,NONCONFORMING,Wholesale,Purchase,1445000.0,2025-10-16,24
82509569,NONCONFORMING,Wholesale,Purchase,238400.0,2025-10-07,15
82509571,ZERO INTEREST PROGRAM,Wholesale,Purchase,10408.0,2025-10-27,35
82509572,ZERO INTEREST PROGRAM,Wholesale,Purchase,18550.0,2025-10-27,35
82509573,NONCONFORMING,Wholesale,Refinance CashOut,230000.0,2025-10-20,28
82509575,NONCONFORMING,Wholesale,Purchase,544800.0,2025-11-13,52
82509577,NONCONFORMING,Wholesale,Refinance CashOut,560000.0,2025-10-30,38
82509578,NONCONFORMING,Wholesale,Refinance,361000.0,2025-11-05,44
82509588,NONCONFORMING,Wholesale,Purchase,260625.0,2025-10-15,23
82509590,NONCONFORMING,Wholesale,Refinance,209000.0,2025-11-17,56
82509591,FHA,Wholesale,Purchase,400475.0,2025-10-10,18
82509596,NONCONFORMING,Wholesale,Purchase,324000.0,2025-10-08,16
82509600,FHA,Wholesale,Refinance,356080.0,2025-11-10,49
82509602,NONCONFORMING,Wholesale,Purchase,320000.0,2025-10-24,32
82509605,2ND,Wholesale,Refinance CashOut,496000.0,2025-10-16,24
82509609,CONFORMING,Wholesale,Purchase,440000.0,2025-10-28,36
82509610,CONFORMING,Wholesale,Refinance CashOut,219719.0,2025-10-28,36
82509614,NONCONFORMING,Wholesale,Purchase,512000.0,2025-10-22,29
82509615,NONCONFORMING,Wholesale,Purchase,183750.0,2025-10-23,30
82509617,NONCONFORMING,Wholesale,Refinance,208000.0,2025-10-24,31
82509618,NONCONFORMING,Wholesale,Purchase,240000.0,2025-10-31,38
82509619,FHA,Wholesale,Purchase,323275.0,2025-10-21,28
82509621,2ND,Wholesale,Refinance CashOut,150000.0,2025-10-23,30
82509623,NONCONFORMING,Wholesale,Purchase,636000.0,2025-10-10,17
82509629,NONCONFORMING,Wholesale,Purchase,378950.0,2025-10-24,31
82509631,NONCONFORMING,Wholesale,Refinance CashOut,630000.0,2025-11-19,57
82509634,NONCONFORMING,Wholesale,Refinance CashOut,735000.0,2025-10-03,10
82509635,FHA,Wholesale,Purchase,468000.0,2025-10-16,23
82509637,2ND,Wholesale,Refinance CashOut,250000.0,2025-11-06,44
82509638,NONCONFORMING,Wholesale,Refinance,307500.0,2025-10-22,29
82509641,NONCONFORMING,Wholesale,Purchase,617100.0,2025-11-14,51
82509644,NONCONFORMING,Wholesale,Purchase,268425.0,2025-10-20,26
62509646,FHA,Retail,Refinance CashOut,384000.0,2025-11-10,47
82509648,CONFORMING,Wholesale,Purchase,488950.0,2025-10-21,27
82509670,FHA,Wholesale,Purchase,612775.0,2025-10-21,27
82511410,CONVENTIONAL BOND STD MI,Wholesale,Purchase,,2025-12-15,26
82511415,2ND,Wholesale,Purchase,,2025-12-15,26
82512043,NONCONFORMING,Wholesale,Purchase,,2025-12-18,16
82512044,NONCONFORMING,Wholesale,Purchase,,2026-01-07,36
82512045,NONCONFORMING,Wholesale,Purchase,,2025-12-22,20
82512048,VA,Wholesale,Purchase,,2025-12-16,14
82512053,2ND,Wholesale,Refinance CashOut,,2025-12-29,27
82512060,NONCONFORMING,Wholesale,Purchase,,2025-12-29,27
82512062,FHA BOND,Wholesale,Purchase,,2025-12-26,24
82512066,NONCONFORMING,Wholesale,Purchase,,2025-12-17,15
82510571,CONFORMING,Wholesale,Purchase,579993.0,2025-11-12,20
82510575,NONCONFORMING,Wholesale,Purchase,456000.0,2025-11-25,33
82510570,CONFORMING,Wholesale,Purchase,857850.0,2025-11-10,18
82510597,NONCONFORMING,Wholesale,Purchase,648750.0,2025-11-19,26
82510598,NONCONFORMING,Wholesale,Refinance,926000.0,2025-11-26,33
82510599,ZERO INTEREST PROGRAM,Wholesale,Purchase,14700.0,2025-11-21,30
82510581,NONCONFORMING,Wholesale,Refinance,263335.0,2025-11-18,25
82510582,NONCONFORMING,Wholesale,Refinance,263335.0,2025-11-18,25
82510583,NONCONFORMING,Wholesale,Refinance,263335.0,2025-11-18,25
82510585,NONCONFORMING,Wholesale,Refinance,263335.0,2025-11-18,25
82510584,NONCONFORMING,Wholesale,Refinance,263335.0,2025-11-18,25
82510586,NONCONFORMING,Wholesale,Refinance,263335.0,2025-11-18,25
82510587,2ND,Wholesale,Refinance CashOut,750000.0,2025-11-24,31
82510589,CONFORMING,Wholesale,Refinance CashOut,400000.0,2025-12-15,52
62510604,CONFORMING,Retail,Purchase,312000.0,2025-11-14,18
62510605,CONFORMING,Retail,Purchase,514900.0,2025-11-24,21
82510617,2ND,Wholesale,Refinance CashOut,200000.0,2025-11-14,18
82510625,NONCONFORMING,Wholesale,Refinance,357000.0,2025-12-17,51
82510628,FHA,Wholesale,Purchase,357000.0,2025-11-21,25
82510612,NONCONFORMING,Wholesale,Purchase,252000.0,2025-12-10,44
82510613,NONCONFORMING,Wholesale,Refinance CashOut,352500.0,2025-11-13,17
62510632,NONCONFORMING,Retail,Purchase,251900.0,2025-12-17,41
82510638,NONCONFORMING,Wholesale,Refinance,468750.0,2025-10-31,4
82510642,NONCONFORMING,Wholesale,Purchase,551200.0,2025-12-08,41
82510645,CONFORMING,Wholesale,Purchase,350000.0,2025-12-09,22
92303102,CONFORMING,Wholesale,Purchase,620000.0,2023-04-05,22
92303109,FHA BOND,Wholesale,Purchase,610845.0,2023-04-06,23
92303110,CONFORMING,Wholesale,Purchase,240000.0,2023-03-30,16
32303150,CONFORMING,Retail,Refinance CashOut,168750.0,2023-08-14,146
92303130,2ND,Wholesale,Purchase,14527.0,2023-03-31,16
92303136,NONCONFORMING,Wholesale,Refinance CashOut,200000.0,2023-05-22,67
92303142,NONCONFORMING,Wholesale,Purchase,173700.0,2023-03-30,13
92303144,NONCONFORMING,Wholesale,Refinance CashOut,595000.0,2023-04-19,30
82303159,FHA,Wholesale,Purchase,460350.0,2023-04-27,28
92303188,NONCONFORMING,Wholesale,Refinance CashOut,577500.0,2023-05-26,63
82303197,NONCONFORMING,Wholesale,Refinance CashOut,427000.0,2023-05-02,36
92303208,CONVENTIONAL BOND STD MI,Wholesale,Purchase,480000.0,2023-04-26,20
92303228,NONCONFORMING,Wholesale,Refinance CashOut,447000.0,2023-04-24,25
32303239,FHA,Retail,Purchase,458375.0,2023-04-21,21
92303240,NONCONFORMING,Wholesale,Purchase,475300.0,2023-04-24,24
92303241,CONVENTIONAL BOND STD MI,Wholesale,Purchase,368000.0,2023-05-08,33
92304004,FHA BOND,Wholesale,Purchase,250900.0,2023-05-12,39
92304010,2ND,Wholesale,Purchase,9100.0,2023-05-12,39
92304011,ZERO INTEREST PROGRAM,Wholesale,Purchase,96000.0,2023-05-08,33
92304019,CONFORMING,Wholesale,Purchase,726200.0,2023-05-18,23
92304021,CONVENTIONAL BOND STD MI,Wholesale,Purchase,628000.0,2023-05-03,28
92304022,ZERO INTEREST PROGRAM,Wholesale,Purchase,157000.0,2023-05-03,28
92304057,FHA,Wholesale,Purchase,460800.0,2023-05-10,35
92304077,FHA,Wholesale,Purchase,319352.0,2023-05-25,36
92304085,FHA,Wholesale,Purchase,636900.0,2023-05-01,25
92304089,ZERO INTEREST PROGRAM,Wholesale,Purchase,120000.0,2023-04-26,20
82304093,FHA BOND,Wholesale,Purchase,328100.0,2023-05-18,42
82304097,CONVENTIONAL BOND STD MI,Wholesale,Purchase,409156.0,2023-06-07,62
82512073,NONCONFORMING,Wholesale,Purchase,,2025-12-08,5
82512076,ZERO INTEREST PROGRAM,Wholesale,Purchase,,2025-12-31,30
82510647,NONCONFORMING,Wholesale,Refinance CashOut,700000.0,2025-12-02,35
82510649,NONCONFORMING,Wholesale,Purchase,810000.0,2025-12-02,35
82510652,NONCONFORMING,Wholesale,Purchase,782000.0,2025-11-14,17
82510654,NONCONFORMING,Wholesale,Purchase,901600.0,2025-11-20,23
82510655,NONCONFORMING,Wholesale,Refinance CashOut,800000.0,2025-11-24,27
82510657,NONCONFORMING,Wholesale,Purchase,275800.0,2025-11-21,24
82510658,NONCONFORMING,Wholesale,Purchase,2160000.0,2025-11-18,21
82510659,FHA,Wholesale,Purchase,751200.0,2025-11-13,16
82510660,NONCONFORMING,Wholesale,Refinance CashOut,615000.0,2025-11-25,28
82510661,NONCONFORMING,Wholesale,Purchase,592000.0,2025-12-05,38
82510666,CONFORMING,Wholesale,Purchase,420010.0,2025-12-11,43
82510668,NONCONFORMING,Wholesale,Refinance CashOut,1033500.0,2025-12-03,36
82510669,NONCONFORMING,Wholesale,Purchase,441000.0,2025-11-25,28
82510673,FHA,Wholesale,Purchase,371525.0,2025-11-26,29
82510674,FHA BOND,Wholesale,Purchase,347400.0,2025-12-09,42
82510675,2ND,Wholesale,Purchase,12600.0,2025-12-09,42
82510676,NONCONFORMING,Wholesale,Purchase,264000.0,2025-11-17,20
82510677,NONCONFORMING,Wholesale,Purchase,440000.0,2025-11-21,24
82510680,NONCONFORMING,Wholesale,Purchase,221600.0,2025-12-12,44
82510682,NONCONFORMING,Wholesale,Refinance CashOut,300000.0,2025-11-24,26
82510684,NONCONFORMING,Wholesale,Purchase,400000.0,2025-11-25,27
82308102,2ND,Wholesale,Purchase,13037.0,2023-09-11,32
92308122,NONCONFORMING,Wholesale,Refinance CashOut,132900.0,2023-09-20,2
82308125,NONCONFORMING,Wholesale,Purchase,363750.0,2023-09-28,44
82308131,FHA,Wholesale,Purchase,274142.0,2023-08-30,14
62308133,CONFORMING,Retail,Refinance CashOut,264000.0,2023-09-18,26
92308172,FHA,Wholesale,Purchase,451800.0,2023-11-21,89
82308176,NONCONFORMING,Wholesale,Refinance CashOut,1272000.0,2023-09-29,35
